"","week","category_id","year","total_sales","avg_sales"
"24959","37",95716,2016,1492,1456.5
"24960","37",95717,2017,2455,2731
"24961","37",95717,2016,3007,2731
"24962","37",95718,2017,331,345
"24963","37",95718,2016,359,345
"24964","37",95719,2016,3553,3687.5
"24965","37",95719,2017,3822,3687.5
"24966","37",95720,2017,167,169
"24967","37",95720,2016,171,169
"24968","37",95721,2017,1747,1768
"24969","37",95721,2016,1789,1768
"24970","37",95722,2016,37,34
"24971","37",95722,2017,31,34
"24972","37",95723,2017,68,54.5
"24973","37",95723,2016,41,54.5
"24974","37",95724,2017,153,147
"24975","37",95724,2016,141,147
"24976","37",95725,2017,128,118
"24977","37",95725,2016,108,118
"24978","37",95726,2016,47,44.5
"24979","37",95726,2017,42,44.5
"24980","37",95727,2017,86,113.5
"24981","37",95727,2016,141,113.5
"24982","37",95728,2016,18,21.5
"24983","37",95728,2017,25,21.5
"24984","37",95729,2017,159,160.5
"24985","37",95729,2016,162,160.5
"24986","37",95730,2017,519,500
"24987","37",95730,2016,481,500
"24988","37",95731,2017,861,994
"24989","37",95731,2016,1127,994
"24990","37",95732,2017,1009,1072.5
"24991","37",95732,2016,1136,1072.5
"24992","37",95733,2017,65,53.5
"24993","37",95733,2016,42,53.5
"24994","37",95734,2017,39,35
"24995","37",95734,2016,31,35
"24996","37",95735,2017,122,84.5
"24997","37",95735,2016,47,84.5
"24998","37",95736,2016,57,80.5
"24999","37",95736,2017,104,80.5
"25000","37",95737,2017,935,824.5
"25001","37",95737,2016,714,824.5
"25002","37",95739,2016,66,65.5
"25003","37",95739,2017,65,65.5
"25004","37",95740,2017,208,202
"25005","37",95740,2016,196,202
"25006","37",95741,2017,272,302
"25007","37",95741,2016,332,302
"25008","37",95742,2017,1185,1218.5
"25009","37",95742,2016,1252,1218.5
"25010","37",95743,2017,915,976
"25011","37",95743,2016,1037,976
"25012","37",95744,2016,26,30.5
"25013","37",95744,2017,35,30.5
"25014","37",95746,2017,1050,1180.5
"25015","37",95746,2016,1311,1180.5
"25016","37",95747,2017,1081,998
"25017","37",95747,2016,915,998
"25018","37",95748,2016,13,9.5
"25019","37",95748,2017,6,9.5
"25020","37",95749,2017,8,8.5
"25021","37",95749,2016,9,8.5
"25022","37",95750,2016,40,40
"25023","37",95750,2017,40,40
"25024","37",95752,2017,24,28.5
"25025","37",95752,2016,33,28.5
"25026","37",95753,2017,9,10
"25027","37",95753,2016,11,10
"25028","37",95754,2017,5,13.5
"25029","37",95754,2016,22,13.5
"25030","37",95755,2016,121,135
"25031","37",95755,2017,149,135
"25032","37",95756,2017,172,236
"25033","37",95756,2016,300,236
"25034","37",95757,2017,105,96
"25035","37",95757,2016,87,96
"25036","37",95758,2017,435,469.5
"25037","37",95758,2016,504,469.5
"25038","37",95759,2016,48,32
"25039","37",95759,2017,16,32
"25040","37",95760,2017,28,29.5
"25041","37",95760,2016,31,29.5
"25042","37",95761,2017,129,148.5
"25043","37",95761,2016,168,148.5
"25044","37",95762,2016,240,235
"25045","37",95762,2017,230,235
"25046","37",95763,2017,135,131
"25047","37",95763,2016,127,131
"25048","37",95764,2016,468,514
"25049","37",95764,2017,560,514
"25050","37",95765,2016,28,30.5
"25051","37",95765,2017,33,30.5
"25052","37",95767,2017,3,4.5
"25053","37",95767,2016,6,4.5
"25054","37",95769,2017,36,38
"25055","37",95769,2016,40,38
"25056","37",95770,2016,2,1.5
"25057","37",95770,2017,1,1.5
"25058","37",95771,2016,20,20.5
"25059","37",95771,2017,21,20.5
"25060","37",95774,2017,258,284
"25061","37",95774,2016,310,284
"25062","37",95775,2017,58,60.5
"25063","37",95775,2016,63,60.5
"25064","37",95776,2017,329,248.5
"25065","37",95776,2016,168,248.5
"25066","37",95777,2017,30,28.5
"25067","37",95777,2016,27,28.5
"25068","37",95778,2017,480,448
"25069","37",95778,2016,416,448
"25070","37",95779,2017,961,858
"25071","37",95779,2016,755,858
"25072","37",95780,2017,144,143.5
"25073","37",95780,2016,143,143.5
"25074","37",95781,2017,1288,1331.5
"25075","37",95781,2016,1375,1331.5
"25076","37",95782,2017,221,250.5
"25077","37",95782,2016,280,250.5
"25078","37",95783,2017,48,41
"25079","37",95783,2016,34,41
"25080","37",95784,2017,75,59
"25081","37",95784,2016,43,59
"25082","37",95785,2017,115,114
"25083","37",95785,2016,113,114
"25084","37",95786,2017,885,950
"25085","37",95786,2016,1015,950
"25086","37",95787,2016,269,237
"25087","37",95787,2017,205,237
"25088","37",95788,2017,1081,1132
"25089","37",95788,2016,1183,1132
"25090","37",95789,2017,38,37.5
"25091","37",95789,2016,37,37.5
"25092","37",95790,2016,27,29.5
"25093","37",95790,2017,32,29.5
"25094","37",95791,2017,166,167.5
"25095","37",95791,2016,169,167.5
"25096","37",95792,2017,108,125
"25097","37",95792,2016,142,125
"25098","37",95793,2016,134,139.5
"25099","37",95793,2017,145,139.5
"25100","37",95794,2016,78,84.5
"25101","37",95794,2017,91,84.5
"25102","37",95795,2017,1115,1495.5
"25103","37",95795,2016,1876,1495.5
"25104","37",95797,2017,6506,5709
"25105","37",95797,2016,4912,5709
"25106","37",95798,2017,2200,2319.5
"25107","37",95798,2016,2439,2319.5
"25108","37",95799,2016,958,689.5
"25109","37",95799,2017,421,689.5
"25110","37",95800,2017,7953,8468.5
"25111","37",95800,2016,8984,8468.5
"25112","37",95801,2016,10700,10241.5
"25113","37",95801,2017,9783,10241.5
"25114","37",95802,2017,414,310.5
"25115","37",95802,2016,207,310.5
"25116","37",95803,2017,7576,7366
"25117","37",95803,2016,7156,7366
"25118","37",95804,2016,413,444
"25119","37",95804,2017,475,444
"25120","37",95805,2017,999,1091.5
"25121","37",95805,2016,1184,1091.5
"25122","37",95806,2017,2936,3317
"25123","37",95806,2016,3698,3317
"25124","37",95807,2017,2573,2856
"25125","37",95807,2016,3139,2856
"25126","37",95808,2017,301,332.5
"25127","37",95808,2016,364,332.5
"25128","37",95809,2017,21301,21794
"25129","37",95809,2016,22287,21794
"25130","37",95811,2017,2180,2336
"25131","37",95811,2016,2492,2336
"25132","37",95815,2017,2022,2001
"25133","37",95815,2016,1980,2001
"25134","37",95816,2017,1069,1053
"25135","37",95816,2016,1037,1053
"25136","37",95818,2017,385,392.5
"25137","37",95818,2016,400,392.5
"25138","37",95820,2017,939,826
"25139","37",95820,2016,713,826
"25140","37",95821,2017,711,721
"25141","37",95821,2016,731,721
"25142","37",95823,2017,2358,2342
"25143","37",95823,2016,2326,2342
"25144","37",95828,2017,270,279
"25145","37",95828,2016,288,279
"25146","37",95830,2017,346,271.5
"25147","37",95830,2016,197,271.5
"25148","37",95831,2017,6500,5807
"25149","37",95831,2016,5114,5807
"25150","37",95832,2017,332,328
"25151","37",95832,2016,324,328
"25152","37",95833,2016,113,106
"25153","37",95833,2017,99,106
"25154","37",95834,2017,1394,1165.5
"25155","37",95834,2016,937,1165.5
"25156","37",95835,2017,721,741
"25157","37",95835,2016,761,741
"25158","37",95851,2017,2,3.5
"25159","37",95851,2016,5,3.5
"25160","37",95852,2017,1833,2029
"25161","37",95852,2016,2225,2029
"25162","37",95853,2017,5352,6151
"25163","37",95853,2016,6950,6151
"25164","37",95854,2017,15196,14038
"25165","37",95854,2016,12880,14038
"25166","37",95855,2017,2976,2588.5
"25167","37",95855,2016,2201,2588.5
"25168","37",95856,2017,3827,3874
"25169","37",95856,2016,3921,3874
"25170","37",95857,2017,12233,13013.5
"25171","37",95857,2016,13794,13013.5
"25172","37",95858,2017,7812,8232
"25173","37",95858,2016,8652,8232
"25174","37",95859,2017,2616,2548.5
"25175","37",95859,2016,2481,2548.5
"25176","37",95860,2017,17228,16457.5
"25177","37",95860,2016,15687,16457.5
"25178","37",95862,2017,680,771.5
"25179","37",95862,2016,863,771.5
"25180","37",95863,2017,2249,2581.5
"25181","37",95863,2016,2914,2581.5
"25182","37",95864,2017,373,531
"25183","37",95864,2016,689,531
"25184","37",95865,2017,2478,2493
"25185","37",95865,2016,2508,2493
"25186","37",95866,2016,58,69.5
"25187","37",95866,2017,81,69.5
"25188","37",95867,2016,1301,1209
"25189","37",95867,2017,1117,1209
"25190","37",95868,2016,14,17
"25191","37",95868,2017,20,17
"25192","37",95869,2017,266,288
"25193","37",95869,2016,310,288
"25194","37",95870,2017,1780,1787
"25195","37",95870,2016,1794,1787
"25196","37",95872,2016,517,467
"25197","37",95872,2017,417,467
"25198","37",95873,2017,394,358.5
"25199","37",95873,2016,323,358.5
"25200","37",95874,2017,281,281.5
"25201","37",95874,2016,282,281.5
"25202","37",95875,2017,112,108
"25203","37",95875,2016,104,108
"25204","37",95876,2017,813,777.5
"25205","37",95876,2016,742,777.5
"25206","37",95877,2017,99,95.5
"25207","37",95877,2016,92,95.5
"25208","37",95887,2017,43,22
"25209","37",95887,2016,1,22
"25210","37",95895,2016,43,62
"25211","37",95895,2017,81,62
"25212","37",95901,2017,970,931.5
"25213","37",95901,2016,893,931.5
"25214","37",95902,2017,695,652.5
"25215","37",95902,2016,610,652.5
"25216","37",95903,2017,240,324.5
"25217","37",95903,2016,409,324.5
"25218","37",95904,2017,1429,1373
"25219","37",95904,2016,1317,1373
"25220","37",95907,2017,402,444
"25221","37",95907,2016,486,444
"25222","37",95908,2017,1014,974
"25223","37",95908,2016,934,974
"25224","37",95909,2016,9,9.5
"25225","37",95909,2017,10,9.5
"25226","37",95912,2016,1,1
"25227","37",95917,2016,15,18.5
"25228","37",95917,2017,22,18.5
"25229","37",95921,2016,33,29.5
"25230","37",95921,2017,26,29.5
"25231","37",95922,2017,50,53.5
"25232","37",95922,2016,57,53.5
"25233","37",95923,2016,73,78.5
"25234","37",95923,2017,84,78.5
"25235","37",95925,2016,28,30.5
"25236","37",95925,2017,33,30.5
"25237","37",95926,2017,63,56.5
"25238","37",95926,2016,50,56.5
"25239","37",95927,2017,204,169.5
"25240","37",95927,2016,135,169.5
"25241","37",95928,2017,114,124
"25242","37",95928,2016,134,124
"25243","37",95929,2017,4,3
"25244","37",95929,2016,2,3
"25245","37",95930,2016,679,721.5
"25246","37",95930,2017,764,721.5
"25247","37",95935,2017,27,21
"25248","37",95935,2016,15,21
"25249","37",95936,2017,248,243.5
"25250","37",95936,2016,239,243.5
"25251","37",95946,2017,2,1.5
"25252","37",95946,2016,1,1.5
"25253","37",95951,2017,12,12
"25254","37",95952,2017,879,545.5
"25255","37",95952,2016,212,545.5
"25256","37",95954,2017,129,86
"25257","37",95954,2016,43,86
"25258","37",95963,2017,10563,10355.5
"25259","37",95963,2016,10148,10355.5
"25260","37",95964,2017,116,153.5
"25261","37",95964,2016,191,153.5
"25262","37",95965,2017,18,9.5
"25263","37",95965,2016,1,9.5
"25264","37",95966,2017,373,320
"25265","37",95966,2016,267,320
"25266","37",95967,2017,1856,1981
"25267","37",95967,2016,2106,1981
"25268","37",95968,2017,2586,2672.5
"25269","37",95968,2016,2759,2672.5
"25270","37",95969,2016,190,136.5
"25271","37",95969,2017,83,136.5
"25272","37",95973,2017,111,112.5
"25273","37",95973,2016,114,112.5
"25274","37",95974,2017,151,155
"25275","37",95974,2016,159,155
"25276","37",95984,2017,905,972
"25277","37",95984,2016,1039,972
"25278","37",95985,2017,3983,4081.5
"25279","37",95985,2016,4180,4081.5
"25280","37",95986,2017,477,322.5
"25281","37",95986,2016,168,322.5
"25282","37",95988,2017,2742,2628
"25283","37",95988,2016,2514,2628
"25284","37",95989,2017,579,584
"25285","37",95989,2016,589,584
"25286","37",95990,2016,13,13
"25287","37",95991,2017,7854,7903.5
"25288","37",95991,2016,7953,7903.5
"25289","37",95992,2017,1285,1686
"25290","37",95992,2016,2087,1686
"25291","37",95993,2016,269,417.5
"25292","37",95993,2017,566,417.5
"25293","37",95994,2016,10,9
"25294","37",95994,2017,8,9
"25295","37",95995,2017,4,3
"25296","37",95995,2016,2,3
"25297","37",95996,2017,124,74
"25298","37",95996,2016,24,74
"25299","37",95997,2017,1458,1659.5
"25300","37",95997,2016,1861,1659.5
"25301","37",95998,2017,1428,1504.5
"25302","37",95998,2016,1581,1504.5
"25303","37",95999,2017,714,658.5
"25304","37",95999,2016,603,658.5
"25305","37",96000,2017,775,732
"25306","37",96000,2016,689,732
"25307","37",96001,2017,612,567.5
"25308","37",96001,2016,523,567.5
"25309","37",96002,2017,684,783.5
"25310","37",96002,2016,883,783.5
"25311","37",96003,2017,271,472
"25312","37",96003,2016,673,472
"25313","37",96004,2016,471,481.5
"25314","37",96004,2017,492,481.5
"25315","37",96005,2017,73,64
"25316","37",96005,2016,55,64
"25317","37",96006,2017,1439,1448
"25318","37",96006,2016,1457,1448
"25319","37",96007,2016,750,690.5
"25320","37",96007,2017,631,690.5
"25321","37",96008,2016,1059,1054.5
"25322","37",96008,2017,1050,1054.5
"25323","37",96009,2017,1310,1118
"25324","37",96009,2016,926,1118
"25325","37",96010,2017,1631,1647.5
"25326","37",96010,2016,1664,1647.5
"25327","37",96011,2016,235,237.5
"25328","37",96011,2017,240,237.5
"25329","37",96012,2017,314,267
"25330","37",96012,2016,220,267
"25331","37",96013,2017,7809,7463.5
"25332","37",96013,2016,7118,7463.5
"25333","37",96014,2016,3017,2903
"25334","37",96014,2017,2789,2903
"25335","37",96015,2017,2084,2136
"25336","37",96015,2016,2188,2136
"25337","37",96016,2017,228,220
"25338","37",96016,2016,212,220
"25339","37",96017,2017,6100,5776.5
"25340","37",96017,2016,5453,5776.5
"25341","37",96018,2017,958,788
"25342","37",96018,2016,618,788
"25343","37",96019,2016,369,338
"25344","37",96019,2017,307,338
"25345","37",96020,2017,725,882
"25346","37",96020,2016,1039,882
"25347","37",96021,2017,2705,2884.5
"25348","37",96021,2016,3064,2884.5
"25349","37",96022,2017,932,932
"25350","37",96022,2016,932,932
"25351","37",96023,2017,431,422
"25352","37",96023,2016,413,422
"25353","37",96024,2017,130,153.5
"25354","37",96024,2016,177,153.5
"25355","37",96025,2017,1110,1030.5
"25356","37",96025,2016,951,1030.5
"25357","37",96026,2017,3511,3248
"25358","37",96026,2016,2985,3248
"25359","37",96027,2017,3371,3383
"25360","37",96027,2016,3395,3383
"25361","37",96028,2017,173,203.5
"25362","37",96028,2016,234,203.5
"25363","37",96029,2017,2947,2580
"25364","37",96029,2016,2213,2580
"25365","37",96030,2017,1321,1165.5
"25366","37",96030,2016,1010,1165.5
"25367","37",96033,2017,2651,2298
"25368","37",96033,2016,1945,2298
"25369","37",96034,2017,4074,4361.5
"25370","37",96034,2016,4649,4361.5
"25371","37",96035,2017,2212,2303.5
"25372","37",96035,2016,2395,2303.5
"25373","37",96036,2017,2492,2544
"25374","37",96036,2016,2596,2544
"25375","38",95052,2017,1564,1441.5
"25376","38",95052,2016,1319,1441.5
"25377","38",95056,2017,523,524
"25378","38",95056,2016,525,524
"25379","38",95061,2016,9,10
"25380","38",95061,2017,11,10
"25381","38",95062,2016,741,909
"25382","38",95062,2017,1077,909
"25383","38",95063,2016,17,23.5
"25384","38",95063,2017,30,23.5
"25385","38",95064,2017,3210,2916.5
"25386","38",95064,2016,2623,2916.5
"25387","38",95065,2017,843,839.5
"25388","38",95065,2016,836,839.5
"25389","38",95067,2017,155,144.5
"25390","38",95067,2016,134,144.5
"25391","38",95070,2017,287,292
"25392","38",95070,2016,297,292
"25393","38",95071,2016,5178,5312.5
"25394","38",95071,2017,5447,5312.5
"25395","38",95072,2016,20425,20386
"25396","38",95072,2017,20347,20386
"25397","38",95073,2017,11440,10802
"25398","38",95073,2016,10164,10802
"25399","38",95075,2017,73,59
"25400","38",95075,2016,45,59
"25401","38",95076,2017,488,496
"25402","38",95076,2016,504,496
"25403","38",95083,2017,41,36
"25404","38",95083,2016,31,36
"25405","38",95084,2017,27,25.5
"25406","38",95084,2016,24,25.5
"25407","38",95085,2016,27,23
"25408","38",95085,2017,19,23
"25409","38",95086,2017,1138,1348.5
"25410","38",95086,2016,1559,1348.5
"25411","38",95087,2016,399,458.5
"25412","38",95087,2017,518,458.5
"25413","38",95088,2017,169,147
"25414","38",95088,2016,125,147
"25415","38",95089,2017,327,331
"25416","38",95089,2016,335,331
"25417","38",95090,2017,136,133
"25418","38",95090,2016,130,133
"25419","38",95091,2016,56,61.5
"25420","38",95091,2017,67,61.5
"25421","38",95176,2016,80,89
"25422","38",95176,2017,98,89
"25423","38",95183,2017,176,204.5
"25424","38",95183,2016,233,204.5
"25425","38",95184,2016,135,199
"25426","38",95184,2017,263,199
"25427","38",95191,2017,21,15
"25428","38",95191,2016,9,15
"25429","38",95192,2017,101,115
"25430","38",95192,2016,129,115
"25431","38",95197,2016,2,2
"25432","38",95200,2017,54,58.5
"25433","38",95200,2016,63,58.5
"25434","38",95201,2017,1,7
"25435","38",95201,2016,13,7
"25436","38",95226,2017,43,44
"25437","38",95226,2016,45,44
"25438","38",95237,2016,1,1
"25439","38",95238,2017,79,57.5
"25440","38",95238,2016,36,57.5
"25441","38",95249,2016,44,23.5
"25442","38",95249,2017,3,23.5
"25443","38",95250,2017,10,8.5
"25444","38",95250,2016,7,8.5
"25445","38",95252,2017,22,15.5
"25446","38",95252,2016,9,15.5
"25447","38",95253,2017,544,574
"25448","38",95253,2016,604,574
"25449","38",95254,2017,857,768.5
"25450","38",95254,2016,680,768.5
"25451","38",95256,2017,51,51
"25452","38",95256,2016,51,51
"25453","38",95260,2017,4,2.5
"25454","38",95260,2016,1,2.5
"25455","38",95270,2016,1,1
"25456","38",95288,2016,22,29.5
"25457","38",95288,2017,37,29.5
"25458","38",95302,2016,1,1
"25459","38",95314,2017,14,14
"25460","38",95384,2017,320,317
"25461","38",95384,2016,314,317
"25462","38",95385,2016,384,457
"25463","38",95385,2017,530,457
"25464","38",95387,2016,753,992.5
"25465","38",95387,2017,1232,992.5
"25466","38",95388,2017,330,185
"25467","38",95388,2016,40,185
"25468","38",95396,2017,142,122.5
"25469","38",95396,2016,103,122.5
"25470","38",95397,2017,3,3
"25471","38",95400,2016,504,642.5
"25472","38",95400,2017,781,642.5
"25473","38",95402,2017,2931,2808
"25474","38",95402,2016,2685,2808
"25475","38",95405,2016,1020,892.5
"25476","38",95405,2017,765,892.5
"25477","38",95414,2017,18,12
"25478","38",95414,2016,6,12
"25479","38",95415,2016,1,1
"25480","38",95416,2017,2,2
"25481","38",95416,2016,2,2
"25482","38",95419,2016,4,4
"25483","38",95420,2016,2,3
"25484","38",95420,2017,4,3
"25485","38",95421,2016,4,3
"25486","38",95421,2017,2,3
"25487","38",95422,2016,12,11.5
"25488","38",95422,2017,11,11.5
"25489","38",95423,2016,7,9
"25490","38",95423,2017,11,9
"25491","38",95424,2016,1,1.5
"25492","38",95424,2017,2,1.5
"25493","38",95425,2017,2,2
"25494","38",95427,2016,2,2
"25495","38",95427,2017,2,2
"25496","38",95432,2017,12,9
"25497","38",95432,2016,6,9
"25498","38",95433,2017,41,41
"25499","38",95433,2016,41,41
"25500","38",95434,2016,5,6
"25501","38",95434,2017,7,6
"25502","38",95435,2017,39,40.5
"25503","38",95435,2016,42,40.5
"25504","38",95436,2017,49,46.5
"25505","38",95436,2016,44,46.5
"25506","38",95437,2016,169,158
"25507","38",95437,2017,147,158
"25508","38",95468,2017,156,139.5
"25509","38",95468,2016,123,139.5
"25510","38",95469,2017,71,107
"25511","38",95469,2016,143,107
"25512","38",95470,2016,465,422
"25513","38",95470,2017,379,422
"25514","38",95475,2016,431,412
"25515","38",95475,2017,393,412
"25516","38",95567,2017,24,25.5
"25517","38",95567,2016,27,25.5
"25518","38",95568,2017,3,3
"25519","38",95568,2016,3,3
"25520","38",95569,2017,20,24
"25521","38",95569,2016,28,24
"25522","38",95570,2016,20,26
"25523","38",95570,2017,32,26
"25524","38",95571,2016,1,1
"25525","38",95571,2017,1,1
"25526","38",95581,2016,1,1.5
"25527","38",95581,2017,2,1.5
"25528","38",95593,2017,483,457
"25529","38",95593,2016,431,457
"25530","38",95594,2017,1771,1659.5
"25531","38",95594,2016,1548,1659.5
"25532","38",95595,2017,7560,6553.5
"25533","38",95595,2016,5547,6553.5
"25534","38",95599,2016,2,5
"25535","38",95599,2017,8,5
"25536","38",95600,2017,2,2
"25537","38",95603,2017,239,259.5
"25538","38",95603,2016,280,259.5
"25539","38",95604,2017,2,8
"25540","38",95604,2016,14,8
"25541","38",95607,2016,8,6
"25542","38",95607,2017,4,6
"25543","38",95609,2017,12,9
"25544","38",95609,2016,6,9
"25545","38",95612,2017,43,30.5
"25546","38",95612,2016,18,30.5
"25547","38",95613,2016,17,27
"25548","38",95613,2017,37,27
"25549","38",95614,2016,1,1
"25550","38",95614,2017,1,1
"25551","38",95615,2016,65,62.5
"25552","38",95615,2017,60,62.5
"25553","38",95619,2016,7,5
"25554","38",95619,2017,3,5
"25555","38",95620,2017,67,115
"25556","38",95620,2016,163,115
"25557","38",95622,2017,42,40
"25558","38",95622,2016,38,40
"25559","38",95627,2017,1,1.5
"25560","38",95627,2016,2,1.5
"25561","38",95630,2017,1,1
"25562","38",95637,2016,4,3.5
"25563","38",95637,2017,3,3.5
"25564","38",95640,2017,281,328.5
"25565","38",95640,2016,376,328.5
"25566","38",95644,2017,3,3.5
"25567","38",95644,2016,4,3.5
"25568","38",95645,2017,20,43
"25569","38",95645,2016,66,43
"25570","38",95646,2016,9,6
"25571","38",95646,2017,3,6
"25572","38",95648,2017,19,21.5
"25573","38",95648,2016,24,21.5
"25574","38",95652,2016,47,44.5
"25575","38",95652,2017,42,44.5
"25576","38",95653,2016,4,2.5
"25577","38",95653,2017,1,2.5
"25578","38",95654,2016,95,98
"25579","38",95654,2017,101,98
"25580","38",95658,2017,32,30
"25581","38",95658,2016,28,30
"25582","38",95666,2016,41,22.5
"25583","38",95666,2017,4,22.5
"25584","38",95667,2016,22,14
"25585","38",95667,2017,6,14
"25586","38",95668,2017,2,3
"25587","38",95668,2016,4,3
"25588","38",95671,2016,8,8
"25589","38",95671,2017,8,8
"25590","38",95672,2016,16,22.5
"25591","38",95672,2017,29,22.5
"25592","38",95673,2016,17,15
"25593","38",95673,2017,13,15
"25594","38",95674,2016,119,122.5
"25595","38",95674,2017,126,122.5
"25596","38",95675,2016,43,46.5
"25597","38",95675,2017,50,46.5
"25598","38",95676,2017,336,272.5
"25599","38",95676,2016,209,272.5
"25600","38",95677,2016,10681,11333.5
"25601","38",95677,2017,11986,11333.5
"25602","38",95678,2017,1285,1200.5
"25603","38",95678,2016,1116,1200.5
"25604","38",95679,2016,187,169.5
"25605","38",95679,2017,152,169.5
"25606","38",95680,2016,125,117
"25607","38",95680,2017,109,117
"25608","38",95681,2016,23,24
"25609","38",95681,2017,25,24
"25610","38",95682,2017,375,293
"25611","38",95682,2016,211,293
"25612","38",95684,2016,46,39.5
"25613","38",95684,2017,33,39.5
"25614","38",95685,2017,69,72.5
"25615","38",95685,2016,76,72.5
"25616","38",95686,2016,36,37
"25617","38",95686,2017,38,37
"25618","38",95688,2016,111,118.5
"25619","38",95688,2017,126,118.5
"25620","38",95692,2017,58,55
"25621","38",95692,2016,52,55
"25622","38",95695,2016,2,2
"25623","38",95699,2016,2,1.5
"25624","38",95699,2017,1,1.5
"25625","38",95700,2017,30,25
"25626","38",95700,2016,20,25
"25627","38",95703,2017,3,3
"25628","38",95703,2016,3,3
"25629","38",95705,2016,162,153.5
"25630","38",95705,2017,145,153.5
"25631","38",95706,2017,13,12
"25632","38",95706,2016,11,12
"25633","38",95707,2016,102,86
"25634","38",95707,2017,70,86
"25635","38",95708,2017,227,241
"25636","38",95708,2016,255,241
"25637","38",95709,2017,140,138
"25638","38",95709,2016,136,138
"25639","38",95710,2017,70,108.5
"25640","38",95710,2016,147,108.5
"25641","38",95713,2017,37,40.5
"25642","38",95713,2016,44,40.5
"25643","38",95714,2016,625,660.5
"25644","38",95714,2017,696,660.5
"25645","38",95715,2016,17,21
"25646","38",95715,2017,25,21
"25647","38",95716,2017,1578,1609
"25648","38",95716,2016,1640,1609
"25649","38",95717,2017,2440,2428.5
"25650","38",95717,2016,2417,2428.5
"25651","38",95718,2017,416,406
"25652","38",95718,2016,396,406
"25653","38",95719,2016,6794,5625.5
"25654","38",95719,2017,4457,5625.5
"25655","38",95720,2017,254,324
"25656","38",95720,2016,394,324
"25657","38",95721,2017,1847,1935.5
"25658","38",95721,2016,2024,1935.5
"25659","38",95722,2017,55,58.5
"25660","38",95722,2016,62,58.5
"25661","38",95723,2017,52,44.5
"25662","38",95723,2016,37,44.5
"25663","38",95724,2017,163,169
"25664","38",95724,2016,175,169
"25665","38",95725,2016,165,142.5
"25666","38",95725,2017,120,142.5
"25667","38",95726,2016,35,43.5
"25668","38",95726,2017,52,43.5
"25669","38",95727,2016,115,123
"25670","38",95727,2017,131,123
"25671","38",95728,2017,9,11.5
"25672","38",95728,2016,14,11.5
"25673","38",95729,2017,217,199.5
"25674","38",95729,2016,182,199.5
"25675","38",95730,2017,322,427.5
"25676","38",95730,2016,533,427.5
"25677","38",95731,2017,816,1025
"25678","38",95731,2016,1234,1025
"25679","38",95732,2017,1091,1329
"25680","38",95732,2016,1567,1329
"25681","38",95733,2017,41,85.5
"25682","38",95733,2016,130,85.5
"25683","38",95734,2017,45,54.5
"25684","38",95734,2016,64,54.5
"25685","38",95735,2016,94,73.5
"25686","38",95735,2017,53,73.5
"25687","38",95736,2016,124,97.5
"25688","38",95736,2017,71,97.5
"25689","38",95737,2017,1014,1065.5
"25690","38",95737,2016,1117,1065.5
"25691","38",95739,2016,112,93
"25692","38",95739,2017,74,93
"25693","38",95740,2017,205,202
"25694","38",95740,2016,199,202
"25695","38",95741,2017,251,323
"25696","38",95741,2016,395,323
"25697","38",95742,2017,1226,1493
"25698","38",95742,2016,1760,1493
"25699","38",95743,2017,739,868.5
"25700","38",95743,2016,998,868.5
"25701","38",95744,2016,24,34.5
"25702","38",95744,2017,45,34.5
"25703","38",95746,2017,958,968.5
"25704","38",95746,2016,979,968.5
"25705","38",95747,2017,975,1124.5
"25706","38",95747,2016,1274,1124.5
"25707","38",95748,2017,4,9.5
"25708","38",95748,2016,15,9.5
"25709","38",95749,2016,11,12
"25710","38",95749,2017,13,12
"25711","38",95750,2016,62,47
"25712","38",95750,2017,32,47
"25713","38",95752,2016,27,23
"25714","38",95752,2017,19,23
"25715","38",95753,2017,11,10.5
"25716","38",95753,2016,10,10.5
"25717","38",95754,2017,6,5.5
"25718","38",95754,2016,5,5.5
"25719","38",95755,2016,228,203.5
"25720","38",95755,2017,179,203.5
"25721","38",95756,2017,189,188.5
"25722","38",95756,2016,188,188.5
"25723","38",95757,2017,72,109
"25724","38",95757,2016,146,109
"25725","38",95758,2017,346,410
"25726","38",95758,2016,474,410
"25727","38",95759,2016,40,42
"25728","38",95759,2017,44,42
"25729","38",95760,2017,20,25
"25730","38",95760,2016,30,25
"25731","38",95761,2017,94,111.5
"25732","38",95761,2016,129,111.5
"25733","38",95762,2016,246,252.5
"25734","38",95762,2017,259,252.5
"25735","38",95763,2017,169,158.5
"25736","38",95763,2016,148,158.5
"25737","38",95764,2017,562,503.5
"25738","38",95764,2016,445,503.5
"25739","38",95765,2016,34,46
"25740","38",95765,2017,58,46
"25741","38",95767,2016,5,6.5
"25742","38",95767,2017,8,6.5
"25743","38",95769,2017,34,34
"25744","38",95769,2016,34,34
"25745","38",95770,2016,2,2
"25746","38",95771,2016,20,22
"25747","38",95771,2017,24,22
"25748","38",95774,2017,360,348
"25749","38",95774,2016,336,348
"25750","38",95775,2017,47,57
"25751","38",95775,2016,67,57
"25752","38",95776,2017,200,313
"25753","38",95776,2016,426,313
"25754","38",95777,2017,35,26.5
"25755","38",95777,2016,18,26.5
"25756","38",95778,2017,367,612
"25757","38",95778,2016,857,612
"25758","38",95779,2017,820,975.5
"25759","38",95779,2016,1131,975.5
"25760","38",95780,2016,161,159
"25761","38",95780,2017,157,159
